Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
267000000;0.0000000000000000e+00;6.5707837283952837e-07;7.6937600072459322e-16;1.5025336731238199e-07;1.0001760897377415e-15;5.9038156365772196e-07
269000000;0.0000000000000000e+00;4.2143056294523287e-07;1.1198586266497472e-15;1.3946084791571931e-07;1.7950567756879745e-15;6.9838579443458199e-07
271000000;0.0000000000000000e+00;4.2862183591244588e-07;1.0505176925035790e-15;1.4158870466225088e-07;1.3638564797351670e-15;1.0421535090428668e-06
273000000;0.0000000000000000e+00;2.8347090638160670e-07;5.9939622140759087e-16;1.3922183453873138e-07;9.6263617546158707e-16;8.8992752029964344e-07
275000000;0.0000000000000000e+00;5.1293372562560968e-07;5.8546892706936085e-16;1.1127335503970174e-07;1.3708621869027928e-15;7.7191794127729502e-07
277000000;0.0000000000000000e+00;3.2562599445680091e-07;5.0527495385957773e-16;1.1479764663186712e-07;1.0538954339657801e-15;7.2745226731368752e-07
279000000;0.0000000000000000e+00;3.0865551496236071e-07;8.8806885256644552e-16;1.2368101433321181e-07;1.1589314862760715e-15;6.7126607329329299e-07
281000000;0.0000000000000000e+00;3.0494935799139207e-07;9.5059464470227195e-16;1.3480463712879520e-07;1.6553444157795186e-15;9.4604304379520056e-07
283000000;0.0000000000000000e+00;5.1740999289795524e-07;1.1546750397060854e-15;1.3549764139954235e-07;2.1792904670000257e-15;9.6400928898756696e-07
285000000;0.0000000000000000e+00;4.9954152465387270e-07;1.0070632725264123e-15;1.4322304275983996e-07;2.1183029280020504e-15;9.6034402682661583e-07
287000000;0.0000000000000000e+00;4.1023027120583405e-07;6.5066006655650036e-16;1.2093684315253216e-07;2.0407191263654195e-15;8.5559271665050082e-07
289000000;0.0000000000000000e+00;5.6863931912257621e-07;8.0548906452856940e-16;1.1431042569123075e-07;2.4720166154269229e-15;8.4198324207216809e-07
291000000;0.0000000000000000e+00;5.9826432387701698e-07;6.9311302341346936e-16;1.2583171619039415e-07;1.7096326174016958e-15;1.0365143378653943e-06
293000000;0.0000000000000000e+00;4.7332581160457799e-07;1.1124988186189054e-15;1.4394065419276047e-07;2.6357347214318128e-15;1.2042653785864787e-06
295000000;0.0000000000000000e+00;2.6829255855254923e-07;9.1643579428756387e-16;1.6384294234177422e-07;2.1133792263227830e-15;1.0868691957704538e-06
297000000;0.0000000000000000e+00;4.3267731638598390e-07;6.2030580197939478e-16;1.4415688398652496e-07;1.5017725256938356e-15;1.2436376990085386e-06
299000000;0.0000000000000000e+00;4.8061202496820895e-07;9.9336145791184591e-16;1.3886527117252997e-07;1.3244808810184753e-15;9.6546085026854690e-07
301000000;0.0000000000000000e+00;6.9237440388923396e-07;7.4188197960352697e-16;1.3020493015225269e-07;2.1277037650402962e-15;9.3381516950950157e-07
303000000;0.0000000000000000e+00;5.1279933186197153e-07;8.6526653123565870e-16;1.2594712219084301e-07;1.9168650507287718e-15;8.2708313741311884e-07
305000000;0.0000000000000000e+00;5.5077050086004191e-07;4.1363635475929578e-16;1.1890897438887393e-07;1.7297573086650042e-15;8.7891943620460701e-07
307000000;0.0000000000000000e+00;5.0192618232769578e-07;5.6775570773136715e-16;1.2292833672161275e-07;1.9097077072693959e-15;9.7889770490329223e-07
309000000;0.0000000000000000e+00;5.9773621038403867e-07;8.2778813239122548e-16;1.3604264798280916e-07;3.0155110985935404e-15;1.0308752963365598e-06
311000000;0.0000000000000000e+00;5.1909217850964790e-07;7.8577899041448873e-16;1.4764787930722738e-07;2.2945109098333000e-15;1.0910695798050549e-06
313000000;0.0000000000000000e+00;4.8096817046117511e-07;7.2065762713462132e-16;1.4476799545489256e-07;1.8017055337079423e-15;1.0797158420381191e-06
315000000;0.0000000000000000e+00;5.4383935610737447e-07;3.9068233889816242e-16;1.3581005638015205e-07;2.0651431820511335e-15;8.7219603131161388e-07
317000000;0.0000000000000000e+00;4.4252941617341192e-07;9.7645524273337204e-16;1.5963157418918325e-07;2.8335132018626319e-15;7.8005033653167729e-07
319000000;0.0000000000000000e+00;3.8065151429915425e-07;7.3854468554226152e-16;1.5867136395353146e-07;2.8441393794160163e-15;1.0751070244485983e-06
321000000;0.0000000000000000e+00;5.2261812466695065e-07;7.4874905210252875e-16;1.5071220461834277e-07;2.6356819282432493e-15;8.7145155068783326e-07
323000000;0.0000000000000000e+00;3.9751756278227884e-07;8.5379843893290970e-16;1.5151291868257553e-07;2.5004692406369956e-15;8.2362781347706730e-07
325000000;0.0000000000000000e+00;2.9977946676388806e-07;1.0186251505312760e-15;1.3918654477312808e-07;2.6510905314967205e-15;8.2910929013714126e-07
327000000;0.0000000000000000e+00;3.3440504123543090e-07;5.3273399546282563e-16;1.3945634421141882e-07;2.2991135443036860e-15;6.4122526034906380e-07
329000000;0.0000000000000000e+00;4.1945318861123013e-07;5.7398924800343015e-16;1.5320506725833873e-07;1.9485406597468693e-15;6.8193957215430014e-07
331000000;0.0000000000000000e+00;3.5109316187321668e-07;9.5478161315575622e-16;1.4614774379148576e-07;1.6057707265884110e-15;7.2624292922927414e-07
333000000;0.0000000000000000e+00;3.9282507970466470e-07;6.7299896139402419e-16;1.4786607335487097e-07;1.4338013072262953e-15;5.3625542488057464e-07
335000000;0.0000000000000000e+00;5.2859342279323775e-07;4.1134942102447840e-16;1.5308206634319996e-07;9.4022884754223098e-16;7.4250913047669242e-07
337000000;0.0000000000000000e+00;3.7762332336107072e-07;6.2275771684213192e-16;1.7251805930552856e-07;2.0597731337973198e-15;8.6072818118075209e-07
339000000;0.0000000000000000e+00;4.2911164895223471e-07;5.7733759145326477e-16;1.6453555078069459e-07;1.7926776327715526e-15;8.1022868978066588e-07
341000000;0.0000000000000000e+00;4.9128722318854190e-07;5.7993373705387200e-16;1.5812233228376457e-07;1.4275220118740059e-15;8.4292947436868008e-07
343000000;0.0000000000000000e+00;5.1009774316326800e-07;5.8375995767664770e-16;1.4220283733639298e-07;1.1947236168891713e-15;9.2790049731106284e-07
345000000;0.0000000000000000e+00;6.8131933594584070e-07;7.6059352197618724e-16;1.4434931379048994e-07;1.6298659454213451e-15;7.1291467695519161e-07
347000000;0.0000000000000000e+00;5.9169183037875236e-07;4.9639755162566196e-16;1.4621001920515734e-07;1.3014082545732494e-15;7.7902745162022466e-07
349000000;0.0000000000000000e+00;3.8564439926061068e-07;6.0621682088428901e-16;1.6102802220206035e-07;1.8187207112591987e-15;1.0414261476649350e-06
351000000;0.0000000000000000e+00;3.8600999345680087e-07;7.2322725240464626e-16;1.5974171237626478e-07;2.0490952409380804e-15;8.3859054312612522e-07
353000000;0.0000000000000000e+00;4.2368630585962276e-07;8.3514143232333197e-16;1.3355267242094613e-07;1.7714694741437675e-15;7.6760555381971613e-07
355000000;0.0000000000000000e+00;4.6285298758249394e-07;7.5577386288696462e-16;1.4728520494201770e-07;2.2810940117860862e-15;6.5809405430753821e-07
357000000;0.0000000000000000e+00;3.9657380202053365e-07;7.8440936594838591e-16;1.7041808569983956e-07;2.2591051665450592e-15;7.0114446846899949e-07
359000000;0.0000000000000000e+00;4.0145384617437752e-07;9.4037769423080612e-16;1.7629085003643640e-07;1.5564826797516852e-15;6.5389156636766069e-07
361000000;0.0000000000000000e+00;5.4147773406742905e-07;1.0960350148709207e-15;1.5644801072739670e-07;1.1100802673185317e-15;5.7301213799701934e-07
363000000;0.0000000000000000e+00;4.8980903027878956e-07;6.7494421517243445e-16;1.6280837463792602e-07;1.3354705032726091e-15;7.7978015936044604e-07
365000000;0.0000000000000000e+00;4.1827438818985887e-07;1.1365869443999711e-15;1.7081784494849453e-07;1.0759442406643677e-15;7.2774188287115001e-07
367000000;0.0000000000000000e+00;4.5517278390726525e-07;1.2161457950405240e-15;1.7652520139582386e-07;1.6009918721092327e-15;5.5040638502587138e-07
369000000;0.0000000000000000e+00;3.5152475341932191e-07;7.3999270202277911e-16;1.8589137635726494e-07;1.7052653030063417e-15;6.8435545738045931e-07
371000000;0.0000000000000000e+00;3.9561456713809748e-07;9.0468819817634591e-16;2.0805549762329652e-07;2.3769285216721094e-15;6.8639188160855229e-07
373000000;0.0000000000000000e+00;5.0874291580111828e-07;1.1476414282620426e-15;2.0109934523208573e-07;2.2604912645041898e-15;6.6694424577955111e-07
375000000;0.0000000000000000e+00;4.2045700999672754e-07;1.0815826980899638e-15;1.9684589351397088e-07;2.0466619443840981e-15;7.1112254118127266e-07
377000000;0.0000000000000000e+00;4.0891113384388612e-07;8.5793276301083182e-16;1.9505962653183906e-07;2.7718318987265162e-15;5.5303015931800451e-07
379000000;0.0000000000000000e+00;7.4258613245021260e-07;1.0173731344912350e-15;1.7757292238590102e-07;1.9421786740301631e-15;5.0308251029407129e-07
381000000;0.0000000000000000e+00;5.4827636173827764e-07;6.2850467512926679e-16;1.6452418592268570e-07;2.1714659158539957e-15;3.9662988620667597e-07
383000000;0.0000000000000000e+00;5.9328426790852658e-07;6.2007471902302848e-16;1.6876189027200752e-07;1.4173194934856628e-15;2.6022944790536525e-07
385000000;0.0000000000000000e+00;5.0932835386211922e-07;6.7132483012054440e-16;1.6323186081277736e-07;1.4427256224308862e-15;5.9514718732049386e-07
387000000;0.0000000000000000e+00;3.7018020981887822e-07;5.1234724220063166e-16;1.4640336939434834e-07;2.0366135403974683e-15;4.5970102856696832e-07
389000000;0.0000000000000000e+00;3.8542203213936967e-07;5.4034872574783395e-16;1.5354631967801698e-07;1.7792350635050188e-15;5.3646983800651954e-07
391000000;0.0000000000000000e+00;4.4563719238253743e-07;6.5079270013845305e-16;1.5121507919324132e-07;1.4577575622916034e-15;4.2871161743606222e-07
393000000;0.0000000000000000e+00;5.2483596979478507e-07;6.7753055871109346e-16;1.5914274237325571e-07;1.9648520575576192e-15;5.5900015227570836e-07
395000000;0.0000000000000000e+00;5.1716445941525878e-07;6.9925151635800275e-16;1.5756027660153308e-07;9.4132994761668304e-16;5.6097403666632149e-07
397000000;0.0000000000000000e+00;6.7472670520075842e-07;5.5991645799545285e-16;1.5357217602538563e-07;1.4323242515574913e-15;6.0254898181154593e-07
399000000;0.0000000000000000e+00;6.7523517927992198e-07;8.2731920548345138e-16;1.7443335750196282e-07;1.8578878390815552e-15;4.8434082879640658e-07
401000000;0.0000000000000000e+00;4.8343187050838895e-07;7.2086196456495848e-16;1.4943899572920754e-07;1.0629716375171340e-15;4.6450204813105551e-07
403000000;0.0000000000000000e+00;6.8963299664375359e-07;5.7678816080939356e-16;1.5434560556859984e-07;1.0309071009354580e-15;2.7491511343758684e-07
405000000;0.0000000000000000e+00;3.0797808449869496e-07;7.3378907978389708e-16;1.5185084431999882e-07;1.4308775303472806e-15;2.9608913929042340e-07
407000000;0.0000000000000000e+00;5.8236516516411145e-07;4.6024023758681367e-16;1.5669536836656484e-07;1.3060584117300097e-15;4.1438859760405979e-07
409000000;0.0000000000000000e+00;4.8642250100980515e-07;6.4909808475647932e-16;1.4226131643537145e-07;1.4348831154908545e-15;2.9436126178455195e-07
411000000;0.0000000000000000e+00;5.1721496715030343e-07;6.7899647085302353e-16;1.4051570590443669e-07;2.0935962572566406e-15;4.0342028643567640e-07
413000000;0.0000000000000000e+00;5.4461129529298440e-07;4.6405030209740697e-16;1.5527659490927719e-07;1.6053818756200590e-15;5.3017466556346148e-07
415000000;0.0000000000000000e+00;5.0344584934666602e-07;6.9946377034562860e-16;1.4971158967948549e-07;2.3117491278712714e-15;7.1798114944691180e-07
417000000;0.0000000000000000e+00;3.5467209245627447e-07;8.6388275701576823e-16;1.4012963252028135e-07;1.9714000039804861e-15;6.0406549379091198e-07
419000000;0.0000000000000000e+00;3.4675280205319177e-07;6.6406347584334955e-16;1.4732931500645218e-07;1.7076464891607363e-15;6.2824251938115418e-07
421000000;0.0000000000000000e+00;3.7680838867982232e-07;6.2314721172710346e-16;1.5098693797503944e-07;2.5535501970435870e-15;6.9516316207790365e-07
423000000;0.0000000000000000e+00;2.5946951443634263e-07;6.5505334834542879e-16;1.4818512429754036e-07;2.1200010005333551e-15;6.9620557730130329e-07
425000000;0.0000000000000000e+00;4.2059493532281134e-07;5.5664856129904511e-16;1.3803845856466679e-07;1.5904320808111872e-15;6.0501354019857948e-07
427000000;0.0000000000000000e+00;4.6416288784835690e-07;7.2318972548286588e-16;1.4914639123086240e-07;1.7597590612998887e-15;6.1660691118796628e-07
429000000;0.0000000000000000e+00;3.5356836242224380e-07;5.7084761818260108e-16;1.3518404396417980e-07;2.7224264427367212e-15;7.0065914592063158e-07
431000000;0.0000000000000000e+00;4.6915800698776564e-07;5.7347292451951428e-16;1.3202561877918385e-07;2.2301744871519815e-15;6.5598004274072573e-07
433000000;0.0000000000000000e+00;4.2603885008452466e-07;7.7598378733988367e-16;1.2405630550205782e-07;1.9300158761459756e-15;7.1382684259624069e-07
435000000;0.0000000000000000e+00;4.7133604028921296e-07;7.1877099193622444e-16;1.2336679713782745e-07;1.7769643358666840e-15;7.0468565772304348e-07
437000000;0.0000000000000000e+00;4.1879751513737742e-07;6.6288887425928428e-16;1.2571275666542183e-07;1.5065680542171213e-15;7.7112490343032390e-07
439000000;0.0000000000000000e+00;3.6066727593545183e-07;7.8783961777014203e-16;1.2514396051254341e-07;1.4342866834040607e-15;6.4570421407404884e-07
441000000;0.0000000000000000e+00;3.5830877504615285e-07;5.6914097664888834e-16;1.2113685155547925e-07;1.1971613749695788e-15;6.8722140762143653e-07
443000000;0.0000000000000000e+00;3.3157174901348534e-07;5.8117075386162618e-16;1.2580798584424360e-07;1.5030620305862002e-15;6.4933874354600804e-07
445000000;0.0000000000000000e+00;2.9059476746278682e-07;7.0763043227130858e-16;1.1992321507759051e-07;1.6065243389352138e-15;5.3131812743990000e-07
447000000;0.0000000000000000e+00;4.2025088050558241e-07;6.0624719916270664e-16;1.1518215402948935e-07;1.7452761535145200e-15;6.2256193446054024e-07
449000000;0.0000000000000000e+00;2.5513423666577477e-07;6.8555332530835948e-16;1.1425869048315608e-07;1.8401657918188542e-15;6.3421090211801218e-07
451000000;0.0000000000000000e+00;6.1297389367910936e-07;7.6065456131974113e-16;1.1050384592455953e-07;2.4234563749827066e-15;5.6855123263231027e-07
453000000;0.0000000000000000e+00;3.6446102252354881e-07;5.2137916680069241e-16;1.0554528651141934e-07;1.9173138173435942e-15;5.1819163209119273e-07
455000000;0.0000000000000000e+00;4.3217653446822115e-07;7.8531681360332481e-16;9.6129547920481847e-08;2.1095758523275272e-15;4.3054005587226334e-07
457000000;0.0000000000000000e+00;5.8611978263136593e-07;5.6748142501981781e-16;9.9795529285129926e-08;1.7181983962081427e-15;4.1288275530540209e-07
459000000;0.0000000000000000e+00;4.8999498487845542e-07;3.6233111521832165e-16;1.0014310388734796e-07;1.5438846424372827e-15;4.6456230569027041e-07
461000000;0.0000000000000000e+00;4.9378916184147525e-07;6.9675157591932346e-16;1.0448504634665139e-07;1.8634247638025925e-15;5.3497047377575693e-07
463000000;0.0000000000000000e+00;5.3912396057126829e-07;4.7849699916776548e-16;1.0997975155542999e-07;2.0507064569165916e-15;7.1972295979436764e-07
465000000;0.0000000000000000e+00;7.2110354064947659e-07;6.9176224856499172e-16;1.0591676448098991e-07;2.6518449401728923e-15;5.8252677857409911e-07
467000000;0.0000000000000000e+00;6.5663802624535418e-07;7.3323293516879449e-16;1.0840313731854336e-07;2.2330284590667746e-15;7.1031104042824517e-07
469000000;0.0000000000000000e+00;5.9528060926261040e-07;7.4224832080504507e-16;1.0630491407031328e-07;2.1937406861753443e-15;7.4956461835747635e-07
471000000;0.0000000000000000e+00;5.4591493456774130e-07;3.5236582278372990e-16;1.0954875818135859e-07;1.4598073818781104e-15;6.4745714648342883e-07
473000000;0.0000000000000000e+00;6.6791446752474354e-07;1.0091687180225103e-15;1.0536642441264968e-07;1.9222074855355799e-15;5.7437372007946728e-07
475000000;0.0000000000000000e+00;4.0364412102351914e-07;6.0611914451422678e-16;9.7745893457098090e-08;1.4783608368753514e-15;5.7102734480354458e-07
477000000;0.0000000000000000e+00;3.7439618020021845e-07;6.3986306157986884e-16;9.2042958682116406e-08;1.6970259102550478e-15;5.2978158745957552e-07
479000000;0.0000000000000000e+00;4.8536789726667536e-07;4.2897651332262766e-16;8.9588205243565248e-08;1.7024933369459127e-15;6.1261132977154154e-07
481000000;0.0000000000000000e+00;7.2197424980006085e-07;6.2225506070898625e-16;9.0280250540350473e-08;1.8667688358523310e-15;7.1159405480058581e-07
483000000;0.0000000000000000e+00;5.3889705867626630e-07;4.0941134001122720e-16;8.9009424648249008e-08;1.2414125772653045e-15;6.1913215110159205e-07
485000000;0.0000000000000000e+00;4.0194211631673475e-07;5.2602572130657116e-16;8.7303337725307724e-08;1.1932130170558212e-15;5.9628093852050016e-07
487000000;0.0000000000000000e+00;4.7929899235939265e-07;3.5074214752732961e-16;8.9978803594966267e-08;1.6108066822200660e-15;7.7356229874168801e-07
489000000;0.0000000000000000e+00;4.9025618837921261e-07;4.3406223282871784e-16;9.5583298264806533e-08;1.5192485354820643e-15;6.9666356077784062e-07
491000000;0.0000000000000000e+00;5.4052390782897660e-07;4.1735441728189989e-16;9.9202557912476194e-08;1.3772755835495828e-15;7.5816639527978829e-07
493000000;0.0000000000000000e+00;5.2087717574531325e-07;5.5114105995304328e-16;9.3599823048408936e-08;1.3909976526978603e-15;7.1408608567075819e-07
495000000;0.0000000000000000e+00;3.8717681725544126e-07;4.1316685783263034e-16;9.6987543110246107e-08;1.4127748485752369e-15;7.2701202239730321e-07
497000000;0.0000000000000000e+00;4.1565251621544671e-07;4.5061295886866687e-16;9.4151223561025862e-08;1.2231139611683321e-15;7.0345811121914013e-07
499000000;0.0000000000000000e+00;4.4930088589518885e-07;4.6647679755180087e-16;9.8207383321050144e-08;1.4527378673494451e-15;8.3672326268906391e-07
501000000;0.0000000000000000e+00;3.8047691338704895e-07;2.9738116229752421e-16;1.0041441511893943e-07;1.3246885943861638e-15;7.5488002447888895e-07
503000000;0.0000000000000000e+00;3.9517787672789792e-07;7.0698486893625214e-16;1.0182617678309478e-07;1.9034027036827057e-15;7.1959309325661858e-07
505000000;0.0000000000000000e+00;4.0993532730723740e-07;5.4556573133889258e-16;1.0286644152644791e-07;2.3049929153538206e-15;7.1929161522447052e-07
507000000;0.0000000000000000e+00;4.7541561357764134e-07;5.0741380427823349e-16;9.7600327249776896e-08;1.2360066180217464e-15;7.3082540348349868e-07
509000000;0.0000000000000000e+00;4.8169223883773346e-07;4.3775552335488250e-16;9.4806876953537782e-08;1.4008387254051092e-15;6.3297075024690704e-07
511000000;0.0000000000000000e+00;4.9496272599573309e-07;4.6217965143324520e-16;1.0212129414581549e-07;1.5977998561835277e-15;6.7311582446280364e-07
513000000;0.0000000000000000e+00;2.1197273495264480e-07;6.6137609833740013e-16;9.6583988308949017e-08;1.2591610114589913e-15;6.2838835971059628e-07
515000000;0.0000000000000000e+00;4.8797246907467930e-07;4.7422427167907610e-16;9.4318585029563821e-08;1.0482992938190796e-15;6.8244963814305443e-07
517000000;0.0000000000000000e+00;2.7098154780700096e-07;5.0424251809722956e-16;9.7632948524923716e-08;1.2929028600024447e-15;6.2341981994809397e-07
519000000;0.0000000000000000e+00;1.7011510752742198e-07;3.3299533922390340e-16;8.9896491449111408e-08;1.2249586248417888e-15;6.1519857934741118e-07
521000000;0.0000000000000000e+00;4.4888893102210156e-07;2.2385115842061972e-16;8.8435479891033557e-08;1.5669493016809301e-15;5.9016288586578935e-07
523000000;0.0000000000000000e+00;4.5759203560373425e-07;5.3975276508586597e-16;8.8036658379601984e-08;1.0443084609651619e-15;6.0771446269525223e-07
525000000;0.0000000000000000e+00;5.1656498845945376e-07;2.8007672151711580e-16;8.6922866827094169e-08;1.0619399546012163e-15;5.1472260178114708e-07
527000000;0.0000000000000000e+00;3.2004467448756684e-07;5.2953936253601450e-16;8.8429456551147071e-08;1.6121608249241283e-15;6.1950597312356921e-07
529000000;0.0000000000000000e+00;3.8560123268803034e-07;4.5997090590815609e-16;9.2100181512419469e-08;1.3678227667831529e-15;5.5409183060954071e-07
531000000;0.0000000000000000e+00;4.1899548411867028e-07;4.8926347189381675e-16;9.0299040560275786e-08;1.7422345760969131e-15;5.5505630684628871e-07
533000000;0.0000000000000000e+00;4.3571371158779035e-07;6.5803258105432788e-16;8.7167321800450849e-08;1.0105392882029021e-15;4.3728635441717916e-07
535000000;0.0000000000000000e+00;4.4427766328558478e-07;2.5742692646123150e-16;8.4028766715551241e-08;1.5446024762639004e-15;4.6012886743410279e-07
